id,left,top,right,bottom,center_x,center_y,dist_muslim,dist_muslim_shia,dist_jewish,dist_theme_park,dist_graveyard,dist_sports_centre,dist_park,dist_attraction,dist_university,dist_school,dist_mall,dist_hospital,dist_bank,dist_department_store,dist_clinic,dist_hotel,dist_pitch,dist_restaurant,dist_swimming_pool,dist_guesthouse,dist_college,dist_library,dist_cinema,dist_shelter,dist_convenience,dist_fire_station,dist_stadium,dist_car_dealership,dist_monument,dist_market_place,dist_police,dist_museum,dist_prison,dist_courthouse,dist_town_hall,dist_castle,dist_cafe,dist_supermarket,dist_fast_food,dist_hairdresser,dist_optician,dist_jeweller,dist_pharmacy,dist_bookshop,dist_computer_shop,dist_mobile_phone_shop,dist_atm,dist_bakery,dist_post_office,dist_doctors,dist_greengrocer,dist_shoe_shop,dist_clothes,dist_sports_shop,dist_recycling,dist_camp_site,dist_beverages,dist_community_centre,dist_gift_shop,dist_camera_surveillance,dist_hostel,dist_kindergarten,dist_furniture_shop,dist_bicycle_shop,dist_beauty_shop,dist_artwork,dist_caravan_site,dist_butcher,dist_travel_agent,dist_chalet,dist_car_wash,dist_doityourself,dist_dentist,dist_food_court,dist_drinking_water,dist_laundry,dist_toy_shop,dist_stationery,dist_florist,dist_chemist,dist_veterinary,dist_motel,min_dist_overall,nearest_type
13025,6046831.42215888,3743182.96101881,6047062.36226656,3742982.96101881,6046946.892212721,3743082.96101881,436.1515462783044,1907.5301457824637,8716.672073177237,4806.9325213140855,4861.554069167294,1906.9951870375646,420.2452102025277,4840.594325688391,1971.303083042867,1356.7134004528657,5153.944072343468,3266.4525877684705,2491.8318012578948,5304.487334959484,1075.733973578504,4677.895814905278,1330.408582253655,2277.5568035548713,1281.083589593986,4578.652935151746,1942.558322441923,4533.246549822437,6566.305711910023,6117.195122008568,6046.879983225104,5020.990741252071,8610.545872923896,2446.082817480215,9509.407371560168,7300.84748598391,1975.0220304630334,6915.43536180188,7876.233932803639,6733.830085971939,4862.835600219082,7929.4363290472,3914.04964449498,787.7538632103037,2272.275967721435,2845.721006842723,4336.692718081344,5747.550109244617,3468.265820288183,4174.3531981666565,3838.7435203072173,4680.100064037432,5346.662652815916,2437.992012278172,4362.74763444974,4215.031359045515,2446.1458727130357,4301.597700945184,3660.205986407678,4286.044987917692,4422.558154272574,2221.0356269661097,5124.488241661706,4615.917931345207,4259.1450319578635,11639.749663880344,7529.787260713326,9010.911522809722,7081.239300801025,5980.856656883017,3091.4516612058665,8337.636352793452,9574.320845512919,1511.137311664481,4462.20442996153,7593.105428359867,6691.977642159846,6320.0794970494735,1879.063614241729,5753.316226408457,8466.977501211353,2750.753906107752,7311.400738103234,7689.224378462404,5437.989371702404,4880.46678704046,5336.056412632766,4156.86495004404,420.2452102025277,park
13024,6046831.42215888,3743382.96101881,6047062.36226656,3743182.96101881,6046946.892212721,3743282.96101881,522.8086297634118,1827.8124405564413,8555.230534201233,4724.8365949163535,4967.397422431585,1730.9537137449022,393.61719965114236,4966.57094213087,2026.9548881608641,1339.8598974801985,5014.702445154754,3308.729375343915,2424.1023743096594,5340.1530574993,1007.3475053887973,4564.714482072244,1218.8572827486553,2155.435527793012,1154.3003678784528,4621.960668204878,1984.916834130242,4608.660798416079,6625.782716566168,6168.5237546373255,5925.060728306965,4997.97135553671,8704.524592797263,2342.72250292374,9347.017743442582,7152.630218253173,1964.1929674741095,6871.2731196354525,7830.727730255039,6576.914734584287,4792.9657307765665,7881.562364824578,3867.4874170624694,756.6539350347515,2150.8798889096356,2698.6814035104157,4349.836317430735,5741.935271703008,3483.6522006343066,4192.735954208254,3864.938486303008,4671.0043695434315,5428.233632497965,2333.932076264986,4272.4635228883535,4234.560309795834,2344.325119071903,4308.042261013664,3619.4133095429224,4284.638354041423,4425.087411929406,2099.679393076743,5160.166468536361,4628.302050336213,4262.0652246084765,11751.314957993718,7380.3618414371795,9091.088042646064,6996.315947424434,6027.0216279004635,2992.299213255112,8182.599122367446,9413.450611972832,1355.5542611220808,4474.858164359925,7507.6929449180425,6683.899960760253,6237.8105286886575,1724.2308933621493,5857.138797502213,8311.50421442013,2740.972198805108,7181.825783534946,7579.998219544292,5449.272955331602,4862.404613925433,5341.658273549383,4031.648872243147,393.61719965114236,park
13027,6046831.42215888,3742782.96101881,6047062.36226656,3742582.96101881,6046946.892212721,3742682.96101881,513.8353697953027,2115.2345343958464,9044.179183721735,4991.15608813023,4668.4097503915955,2271.010878859626,678.1954809434264,4604.389908687414,1918.597221504424,1473.6229718465434,5346.851725506892,3217.725495733056,2667.4205770768576,5255.310486089136,1296.9628955783303,4649.539259775217,1605.8439637099461,2222.9365806078017,1580.7298352382595,4517.427062483171,1918.5434140091513,4405.844315760242,6464.295699648393,6033.146596853612,6302.506114739945,5090.344657259089,8433.682701877957,2685.7524082657533,9838.343574117935,7375.087191855615,2055.730535720446,6873.028530297878,7981.515477775631,7054.203571505346,5023.591268353463,8039.268055488773,4035.3978758532317,978.0685518925173,2545.023698793647,3157.3123873085456,4338.036331832699,5779.563603420175,3472.0221903912557,4166.245828766154,3817.375595653323,4665.849077060396,5202.784238375206,2678.9806424383387,4564.297498724999,4204.338953820789,2683.1266022962973,4316.569482467676,3772.4021760956125,4316.745679967436,4444.576996445932,2494.33170635663,5076.071635701491,4617.1133090330195,4281.419069901968,11423.857064471431,7835.407248747068,8861.930704842518,7264.63876825655,5907.788050039186,3100.400863729575,8653.246966285644,9900.341110808573,1848.1215367018492,4463.753346907462,7776.557299230805,6725.968846091985,6499.97339713304,2210.587218784343,5561.456015896665,8783.331907961268,2813.198174081618,7579.742679624083,7918.318546915904,5437.465745807334,4940.739916163207,5347.323432675515,4423.821128910507,513.8353697953027,muslim
13026,6046831.42215888,3742982.96101881,6047062.36226656,3742782.96101881,6046946.892212721,3742882.96101881,432.58233815866276,2004.1068325528058,8879.68324712581,4895.826761668884,4761.762150978795,2087.357307133018,527.520211494428,4719.733035729306,1934.819260755227,1402.1832822641654,5297.078287910014,3236.0060162204486,2573.3595027486153,5276.166894249271,1174.5885097381815,4790.488610111248,1460.9452131270787,2245.363513328586,1424.7599754940106,4543.74349878099,1920.2007274665673,4465.522837036771,6512.430022455324,6072.023304461691,6172.776557508899,5051.829210960381,8520.226057613794,2560.916549643627,9673.20610864543,7416.988117830982,2005.8339981548565,6891.362979177215,7926.52667585934,6892.976702955685,4939.819799660471,7982.035810631764,3970.1524300719266,865.2092929470545,2404.202955337348,2998.8955933674943,4332.751028351401,5760.107972263064,3464.3762707555707,4165.502906538151,3822.8463383315716,4684.023451759245,5271.421314697868,2553.5017460823774,4460.178167896664,4204.934921990588,2559.5700805546517,4304.446240676502,3711.342482252582,4296.7705840533245,4429.067921428796,2353.156382137481,5096.414572505963,4612.181352536132,4265.610487103317,11530.574193579354,7681.513618594931,8934.493334524785,7170.736589377169,5941.069179632893,3101.047567001308,8494.55304918848,9736.641457997453,1676.1696198663426,4458.4953917659195,7682.77597859029,6706.013036140297,6407.536929759452,2041.760994609786,5654.663589366217,8624.286272249716,2774.953244527122,7444.094298249163,7802.049094717777,5434.048313346892,4906.62139249471,5337.9474488065125,4287.756965681455,432.58233815866276,muslim
13029,6046831.42215888,3742382.96101881,6047062.36226656,3742182.96101881,6046946.892212721,3742282.96101881,811.0643643906413,2229.3609549715766,9377.312097996055,5199.680560158665,4502.5982751812935,2645.439506095935,1031.1606005109022,4391.976711750456,1948.3312735555724,1680.0172842382601,5248.18968347957,3218.3539618323134,2888.085757775539,5236.314612745428,1589.6609459576139,4381.447675981311,1925.4824527461062,2231.821343709736,1917.3519396547254,4491.12812432878,1976.8876616508592,4311.9141906996065,6385.755012739152,5974.750166954868,6457.500004475457,5189.688760959879,8272.394308915906,2960.272090034739,10172.373371366804,7307.004022328595,2207.1121516979197,6853.743219096942,8105.190786138006,7382.351145112018,5210.160111570107,8167.23338956289,4176.802794127824,1269.9133968107801,2847.9910781739136,3486.992253119874,4376.095828651521,5838.867923979837,3521.5065498958425,4196.425143902671,3837.8068036156387,4655.136027706907,5086.3666933435325,2954.669103839971,4790.830449080593,4231.600491479872,2955.453788728412,4368.272131308398,3922.3626162667856,4383.8801184088825,4502.1671144849615,2798.281984793387,5058.915571801662,4652.824117456566,4340.596975185456,11218.076850385056,8149.2034773857185,8728.751638290334,7464.98511929549,5861.166516845406,3137.5889663618814,8975.588346601045,10231.612217432277,2206.2571142407346,4500.990947478882,7975.865897208388,6783.417212145561,6640.477033268931,2561.739962864732,5392.489075784167,9106.268764142746,2929.4233018369405,7859.288608105268,8160.598365225693,5466.291161922122,5032.183003322892,5388.342764568901,4709.656096604658,811.0643643906413,muslim
13028,6046831.42215888,3742582.96101881,6047062.36226656,3742382.96101881,6046946.892212721,3742482.96101881,648.7881743824677,2197.2397048046823,9210.080327838861,5092.559131898784,4581.890484571673,2457.2179993146597,849.4825761656592,4494.989759041774,1923.149766643146,1567.4856839048223,5293.973853748118,3211.818767422307,2772.739789385126,5242.007202820773,1436.8602360024065,4513.053238415934,1761.5642922721884,2218.386074564416,1745.7011875619082,4499.8543917549305,1937.6394992651872,4354.541773979983,6422.031842618655,6000.687352989386,6435.836870503896,5136.364383750409,8351.033215062067,2819.262035138268,10004.753477444612,7338.399650802586,2123.366676491144,6860.47801875372,8041.103997638272,7217.371282467582,5113.816462275186,8101.034875483291,4109.350522269367,1115.638410866312,2693.3435362741516,3320.2211134478684,4352.515015358461,5805.847659027052,3491.127788518247,4176.576845581195,3822.376060787848,4656.2022639894085,5141.015948732307,2813.094985576014,4674.658706724216,4213.247486091197,2815.4817936952813,4337.889666078246,3842.9120905699974,4345.842735195224,4468.991687399194,2643.111114553756,5063.552607280315,4630.686103399544,4306.467888717468,11319.667805430929,7991.342943133951,8793.319082700991,7362.777304270418,5881.123726906938,3112.6315263496026,8813.622105217926,10065.352519367512,2025.2313038958116,4477.946708666507,7874.302516365233,6751.792576517462,6597.179611064358,2384.240706093965,5473.971659097478,8944.021752271525,2864.9262510579038,7718.190089483677,8037.8832502393525,5448.227822133359,4982.658763055133,5364.145115585645,4564.594939799174,648.7881743824677,muslim
13031,6046831.42215888,3741982.96101881,6047062.36226656,3741782.96101881,6046946.892212721,3741882.96101881,816.3416548159009,2344.0192324115014,9715.492126453544,5429.706876002092,4367.234005383706,3026.4186671588322,949.235736872712,4206.9600000349665,2056.933203744074,1947.652814935136,5178.6259309788675,3268.309514319743,3090.976032637695,5247.827468782123,1921.4398490972296,4134.7251597334725,2270.7334753076266,2310.9751143342846,2274.592295112049,4500.368473071797,1985.6503683943317,4253.674157854178,6331.557097030217,5942.762089796976,6366.682088161262,5317.342394615981,8127.607968425459,3260.8519892157,10511.011165943895,7260.351539504117,2415.9180583893503,6857.774496755198,8246.432321763206,7717.281181299192,5419.877078395349,8312.494908941577,4266.626475987725,1608.9567982384926,3172.5322276211987,3830.0924839465747,4449.929233907207,5924.6436028998405,3614.84144484227,4264.078290914196,3899.3801668300316,4678.721541511563,4999.328799671349,3215.109926614822,5038.978182807328,4296.093504612126,3254.2657898008542,4455.427109645041,4105.951632540688,4485.812804792888,4593.990942107238,3123.95157957073,5073.33719305759,4722.267382044466,4435.201793589331,11022.975379307365,8470.267284918044,8612.107437119079,7680.95236473643,5841.625307411766,3224.3516445723694,9303.960945519348,10567.640371693795,2576.7397411951606,4573.045492507822,8189.873637137731,6863.733767379484,6711.498717900749,2925.4619161465266,5248.6268535827485,9435.112198813173,3093.373206716955,8148.885553354618,8414.924999464707,5524.006190889697,5153.136970690298,5458.443697916413,5011.140360833631,816.3416548159009,muslim
13030,6046831.42215888,3742182.96101881,6047062.36226656,3741982.96101881,6046946.892212721,3742082.96101881,926.4201703876442,2278.648330641083,9545.804561230132,5312.1744458835465,4430.92112801872,2835.2742485816557,1047.3516980203212,4295.81027737798,1993.3600974459607,1807.7347099151548,5209.686242317676,3237.2557286253045,3012.3068815929673,5238.257528308221,1751.992154206411,4255.175430219947,2095.6756895707663,2262.9220588998082,2094.0401822172416,4491.299824246626,2026.113660435624,4278.220881929374,6355.567730568093,5955.420254417623,6409.132044181722,5250.0952170991,8197.881399806822,3107.7617784034405,10341.1444177395,7280.968763135373,2305.211933318105,6852.841277954106,8173.670036070618,7549.024349575625,5312.289333851815,8237.75675929954,4217.213716817861,1435.5176790965263,3007.9905183239302,3657.097442569863,4408.632718220198,5878.510885209902,3562.870124794663,4225.656615215219,3863.542852573651,4662.656254725368,5039.0680976931535,3102.682005700887,4912.400508847279,4259.275884458719,3102.011680182499,4407.529474803633,4010.222394222717,4430.627574747426,4543.911393442504,2958.838922442524,5062.182189386253,4683.405891843379,4383.5942473526875,11119.155418330149,8308.879142031987,8668.31874331574,7571.097412550352,5847.9850876341725,3174.973074664757,9139.06109628855,10399.060332389701,2390.309409678207,4532.751073345687,8081.103482895617,6820.762065322981,6673.085877978627,2742.3383325331965,5317.284188408661,9269.991181468162,3005.8674852178347,8002.898012194234,8286.32392636024,5491.58371801321,5089.090607251309,5419.817586958321,4858.620599731021,926.4201703876442,muslim
13033,6046831.42215888,3741582.96101881,6047062.36226656,3741382.96101881,6046946.892212721,3741482.96101881,723.002370646561,2517.697769049778,10058.210195414413,5678.622684323802,4265.216816047462,3110.016866417788,841.4836486940416,4053.0933183471184,2083.6961813326616,2254.8270221261364,5139.342186723133,3365.3962529164614,3187.190197730391,5289.6498523585715,2275.2670753770235,3913.4154591231354,2631.53536095036,2453.606620448027,2644.106986766697,4544.931347963378,1964.2171536024086,4232.597747771013,6302.330002719964,5937.609195149932,6299.998040922424,5471.32441439251,8000.219682898826,3580.9357078988915,10853.82565986307,7235.544289964186,2668.703070693875,6885.081407171212,8404.354490092941,8058.14800265747,5650.165192419986,8474.163202509633,4391.186786071036,1970.990594040527,3512.672528037881,4183.312311775213,4557.798336041506,6035.762173005445,3748.752987559914,4367.4641788700355,4000.1962838161235,4736.093230665318,4943.222709457092,3454.041674377784,5305.708799187788,4396.179714393886,3572.9238116740235,4576.00918328999,4318.882856021895,4620.241135125632,4718.050108421577,3465.222197289186,5119.069621162189,4823.98654507418,4563.030549834935,10839.129310257702,8797.803046219567,8512.677830977003,7911.261317097118,5849.4358297358485,3356.8471120796175,9637.748304653844,10907.98594988991,2954.928921915238,4678.3085237941905,8417.459448926109,6966.1275745494395,6749.622007672554,3297.5965805885376,5131.981027229963,9769.265765838518,3297.9379482827494,8447.499872616156,8680.2396173555,5609.719219984855,5301.5823579813,5556.525664312619,5325.616854756472,723.002370646561,muslim
13032,6046831.42215888,3741782.96101881,6047062.36226656,3741582.96101881,6046946.892212721,3741682.96101881,744.6966245888693,2424.172871124627,9886.31325607072,5551.957868636129,4311.890962540325,3101.3929245982517,874.3978542905162,4125.898562078584,2079.1199151002056,2097.3312074199175,5155.1432882723475,3311.173434036423,3133.0747031350334,5264.982844352925,2096.279007908239,4020.620145091857,2449.613119638976,2374.9517286651057,2458.1570196441444,4518.280499875965,1964.809966893808,4238.432937751446,6313.793579779827,5936.818348672004,6330.269193618065,5391.174314985,8061.684881681212,3418.7904469035043,10681.9213436839,7245.1986049111565,2537.581145932351,6868.530302463575,8323.365317963831,7887.020288549004,5532.604912993051,8391.335221344334,4324.7325279006745,1787.9521666412236,3340.9451525374643,4005.602971678179,4499.744207108039,5977.115810759627,3676.9707391471534,4311.444480957551,3945.043472163756,4703.244324535894,4967.330228730303,3330.7158186008346,5170.195692069448,4341.820786353279,3411.4535314653936,4511.689859404915,4209.013419603421,4549.128744405396,4652.136584502878,3292.934735770522,5092.328743353431,4769.2061925742855,4495.123065533631,10929.609105940248,8633.271868707228,8560.20088439778,7794.391729209771,5842.109454571659,3285.1838656104023,9470.213346583258,10737.299020434522,2765.0671445215985,4621.650988572778,8302.037513966045,6912.227376698607,6755.61654816857,3110.6647706827007,5186.77708755631,9601.559659966124,3191.0305942405007,8297.125702902227,8546.271776667416,5563.433927173719,5224.059539149308,5504.070541948395,5166.900550602945,744.6966245888693,muslim
13035,6046831.42215888,3741182.96101881,6047062.36226656,3740982.96101881,6046946.892212721,3741082.96101881,836.0927930161405,2739.192937827026,10405.017895760491,5944.055385217178,4198.977984939703,3153.8332019371287,913.860480534416,3934.03335681917,2149.3929574576114,2587.4965336973264,5131.033978786096,3505.7006142703294,3328.9983296296073,5361.072465375742,2642.300027417523,3722.0544011170628,3002.286827733425,2649.4838962976196,3021.3959366415097,4623.795575280316,2023.2376695552482,4249.2379961207225,6298.4213620092705,5959.361094339722,6258.219380905347,5588.104573167732,7891.072085646573,3915.743274608115,11200.433347813236,7113.739849107379,2954.199061371807,6935.389024301623,8578.036066190783,8404.229270684524,5898.615588284547,8651.31853270685,4547.630294420415,2345.3924756838883,3845.4287470119925,4511.860313178684,4697.358955547624,6170.854737942291,3919.083981254983,4504.122893125819,4137.3874525653555,4826.046302730978,4919.1069375813795,3720.735940168263,5588.362067435251,4529.500277307212,3906.5743685979264,4727.461196218185,4557.045033716055,4784.426796782468,4871.882682802445,3817.912555529387,5195.286065093021,4955.994667732438,4721.3854584852315,10667.120614118829,9131.114335183176,8431.07188912139,8154.696930324529,5884.489172409226,3529.929395880036,9976.406942981368,11252.257193138576,3338.2064305982935,4814.602393870613,8657.552596221827,7089.642130624843,6717.200621200483,3675.589611721461,5044.439976800861,10108.202857233116,3536.0757380763953,8754.20884112484,8955.565693064835,5722.17223239106,5475.2835870137305,5681.139613933649,5650.916921293094,836.0927930161405,muslim
13034,6046831.42215888,3741382.96101881,6047062.36226656,3741182.96101881,6046946.892212721,3741282.96101881,755.5738172058631,2623.16412057268,10231.128719409078,5809.412621489637,4227.498705257184,3125.609442576289,855.3466282455408,3988.996358722076,2107.3300479123686,2418.6135709953646,5131.293589519585,3430.439384105156,3252.7228006076234,5321.7240411152,2457.497680485717,3813.6930605765087,2815.910558941261,2545.579537614844,2831.972383642034,4580.168472866585,1983.8900793659536,4236.207457273092,6297.200771636511,5945.131941641789,6275.957502053598,5557.519338742881,7943.3158578616385,3746.7416468675833,11026.677619154123,7231.410617539298,2807.9590607540013,6907.38615185868,8489.28374917505,8230.577709582818,5772.262665540604,8560.863108855476,4465.616569125432,2157.043090296393,3687.251288724501,4362.951825196227,4623.7812896635905,6100.4046261649,3829.6454283568337,4431.809246238663,4064.452314992856,4777.096503403359,4927.122071689191,3584.2907125956103,5445.1968035383225,4458.854608718164,3738.121711596181,4648.050634798582,4435.054033681889,4698.796011771374,4791.41094566972,3640.3448434354837,5153.439195549673,4886.3447142853665,4638.5735116694395,10751.60886566858,8963.776755426754,8469.612064715251,8031.411384459195,5863.57878545172,3438.664280921828,9806.500086060902,11079.65363681407,3146.047290399411,4742.729533447486,8536.007278894,7025.309919328429,6730.45991860563,3485.9792169564016,5084.466734250258,9938.166797920032,3413.2262110894403,8599.896119485347,8816.709042990695,5662.693916512474,5385.420404048346,5615.61772074858,5487.032756190855,755.5738172058631,muslim
13036,6046831.42215888,3740982.96101881,6047062.36226656,3740782.96101881,6046946.892212721,3740882.96101881,952.4759964534658,2864.5009858303533,10579.829863900217,6082.295112729697,4179.842931626188,3194.353352990233,1009.2889087442564,3888.591641614459,2208.8323250763983,2760.540711163016,5138.564535069123,3590.537456394372,3415.2970792832543,5407.536332585882,2829.170199932943,3639.110216723365,3190.31348240363,2763.9744302647646,3212.101995609185,4675.577804306399,2081.144273712914,4271.603150375273,6305.988086614973,5980.248782611838,6246.837365539122,5496.366292892074,7843.581484499599,4087.5442281283463,11375.051430251171,6975.4945079387235,3106.4368819516744,6969.021336308117,8670.494041963935,8579.028490160146,6028.9564135688515,8745.412942803294,4636.825557104023,2535.526934700908,3940.38210289994,4644.443333989537,4778.180500973549,6246.916022377403,4016.497777582408,4584.028018862198,4218.55155763678,4882.70363931481,4919.2168296788595,3862.7207976399827,5734.929203070814,4607.750112860398,4013.601689671289,4813.876194902176,4684.40119940151,4876.7607678972445,4959.119165708473,3997.599527742937,5244.431242191263,5032.633667013741,4811.0910479879985,10585.737158648637,9299.742162191724,8397.11961760077,8280.977914743391,5912.0951842137465,3629.9298950404477,10147.410854302749,11425.754205710466,3531.236439711468,4893.598777453488,8781.970943208773,7158.985376297895,6709.879108818234,3866.2471321085354,5012.080145747457,10279.317618532437,3665.7264058787955,8910.338467315229,9096.700248818015,5787.953673120335,5570.880342289147,5752.871651655968,5817.060738483123,952.4759964534658,muslim
21231,6056011.291439,3755682.96101881,6056242.23154667,3755482.96101881,6056126.761492835,3755582.96101881,5543.1953333111815,6155.0235654897415,6490.726447176276,8054.4606493658,1469.8404324427606,5698.256029941808,1852.720565396955,4264.805775905846,6934.058586334629,5587.924347133853,8560.70962198143,5233.445262413016,5408.896634152007,7308.479283349819,6109.289729338931,5614.305654163986,5744.152996601724,4695.692301545103,11312.948140950928,6048.714620228863,4120.584564407457,5410.536550947809,8105.348887792206,14347.953520212353,4221.576298374232,9407.094235612034,3585.708532819058,8852.00922601087,5995.25440827681,7161.972961560998,3203.4149641655804,5838.426044341081,3439.308187895036,8778.92519272606,9296.272590116612,6985.475034665148,4886.659953621798,5714.456106677823,5857.411234018292,7328.445342827201,7942.376114188324,6949.981483704629,6565.463768558289,8683.794645172902,7686.467875625735,6968.845655750246,13736.993286009629,7089.14643315895,8545.619589500497,8590.324966172588,7837.227094339208,6944.768949191641,6669.351798380865,13303.469865301657,13333.591463209705,13367.41651713993,13922.800773813093,8627.001512441602,6468.864410727942,18931.402155826683,5879.351348345427,16052.99483363014,5399.771698576511,7812.011152364541,6007.227321818982,6411.206029873309,5934.535608599014,10132.495211507236,7289.702941304962,9472.467638753595,12384.457252613227,10408.229528657692,9716.122786862159,15980.511060134888,7056.208048613568,9061.68892258315,8530.326331896349,8688.894319873416,6940.240955748764,8855.952156395988,12713.68130042662,11516.05903371461,1469.8404324427606,graveyard
21230,6056011.291439,3755882.96101881,6056242.23154667,3755682.96101881,6056126.761492835,3755782.96101881,5728.06207990129,6348.897886798047,6656.605542364756,8253.794509944948,1639.9738685567838,5880.415450310974,2035.8761545490847,4447.527942393358,7131.445401114398,5761.10092892944,8741.125586520875,5400.426016263539,5578.278820708816,7470.115855618705,6300.114254673035,5779.729968795192,5909.246559218299,4864.651772852307,11490.242501092147,6215.343652120032,4296.742295280382,5609.49373680091,8274.578354815383,14542.846329689852,4401.631371098848,9578.534283135705,3740.0358165009025,9051.941994836861,6155.177421994002,7324.577092400217,3372.783689082828,6001.551075999793,3609.3053075833172,8943.202297764,9474.281815171562,7148.0784207551715,5064.96409816238,5904.540243532457,6026.270074197467,7501.5852836873355,8113.781454505013,7118.579479839869,6762.905367568267,8846.17682270322,7882.190017870967,7157.115364869783,13933.40738183131,7285.733738228888,8736.089263922679,8777.83967430677,8027.857133929079,7138.552047030068,6838.820379226061,13489.635081923368,13520.615344098507,13533.790254033192,14114.595559219912,8814.592343125456,6632.062219468457,19131.32558370704,6050.202148792082,16252.69203719166,5598.999675365922,8002.207477279453,6168.883510797977,6573.97464697937,6096.240288977962,10328.379274143766,7464.745349300879,9666.325386423643,12580.410778829442,10597.080600996478,9894.963122545754,16173.501817332086,7223.674018504937,9257.53739374351,8711.40104464001,8878.57454594388,7126.899953980482,9043.5794543834,12907.090478217371,11687.355649767602,1639.9738685567838,graveyard
21233,6056011.291439,3755282.96101881,6056242.23154667,3755082.96101881,6056126.761492835,3755182.96101881,5176.838139957863,5768.5298405421045,6165.046207688825,7655.897167004775,1158.5612247233018,5337.770472003504,1499.378887076678,3904.4455844409194,6539.761342588243,5227.028850176215,8202.602919622313,4906.897760270494,5076.8197913344975,6991.162028785237,5729.518631364218,5290.6263249973135,5421.023072247442,4365.650562074301,10960.704423153038,5721.874888794201,3775.4023299770747,5012.8711674058995,7771.277107306401,13958.601359612465,3867.3507566423527,9067.724513164449,3291.835541088749,8452.153231949977,5683.028072026226,6842.712250370053,2876.501811442774,5519.458795031644,3110.040647205001,8454.989529323984,8943.043127631627,6666.373388976849,4535.483863453302,5336.462762022589,5525.93314100661,6986.470488848304,7603.756705389034,6618.034470287764,6171.07490372524,8363.921302925884,7295.719721414044,6594.37856275305,13344.484669086265,6696.578174230284,8166.04746807865,8217.062150043428,7457.439591386692,6558.322698423335,6335.75819243939,12932.378825415393,12960.706205959312,13037.504199339255,13539.923506474122,8253.568254763346,6148.993554017272,18531.560257498837,5535.73170392396,15653.623621196517,5001.500620888513,7433.162564827269,5691.229458424168,6092.323280506096,5618.52715106662,9741.228914902173,6943.663345640576,9085.550976647808,11992.95099619927,10031.823923675795,9361.011464316525,15595.059447106698,6726.61009905511,8670.560604475335,8170.825274402983,8310.98559558494,6569.27908247652,8482.393948269155,12327.493962710894,11176.326893737954,1158.5612247233018,graveyard
21232,6056011.291439,3755482.96101881,6056242.23154667,3755282.96101881,6056126.761492835,3755382.96101881,5359.415435967118,5961.553975808604,6326.820866557388,7855.160653479147,1308.1848126843315,5517.332480219073,1673.4262069861506,4083.7031985723484,6736.825917920567,5416.596081052281,8381.182610135695,5068.8556373416695,5241.672538065811,7148.78367094298,5919.071073409908,5451.199633527114,5581.343243261771,4529.262137530219,11136.423058854481,5884.165225415753,3946.6998812697498,5211.659194064381,7937.550896573164,14153.20320872185,4043.3963643141183,9236.802742408452,3436.0942152323514,8652.079564871789,5837.802818158586,7001.3058654616425,3037.7730415448686,5677.6599081528475,3272.7048170121557,8616.158525713721,9119.174975084992,6824.858812502597,4710.0986920645455,5525.072099330525,5690.571300110335,7156.705982306174,7772.337305276255,6783.090109741806,6368.18184270986,8523.01205563711,7490.971721227368,6781.247613919066,13540.68417073805,6892.7554865361235,8355.595293555343,8403.386025945863,7647.075708642693,6751.348471761442,6501.6184632608565,13117.711929697223,13146.94958279241,13201.975990178405,13731.240110573788,8439.9805696372,6307.786001907822,18731.48036278699,5706.623247381943,15853.305264244385,5200.602987034102,7622.316706875196,5847.9429222780345,6250.59859980148,5775.229875814575,9936.775130386699,7115.976026873007,9278.87061329395,12188.63517870318,10219.802668272416,9538.122919223873,15787.69477950922,6890.477322001325,8866.025809954139,8350.115358288975,8499.687231655906,6754.3457191394955,8668.878119168823,12520.479216257881,11345.70179635641,1308.1848126843315,graveyard
21235,6056011.291439,3754882.96101881,6056242.23154667,3754682.96101881,6056126.761492835,3754782.96101881,4815.837596036842,5384.009467925868,5848.594675116678,7257.491750689169,918.7476944304095,4983.318717563311,1176.3080381336272,3552.579673634432,6146.201132187439,4830.179253107289,7848.5438192130605,4591.986710000577,4755.21141364192,6682.725760518947,5352.695255410424,4978.054423480267,5108.785437979325,4048.244492306433,10611.846552961839,5404.882600857941,3442.1081264189916,4615.609267786492,7443.709771629651,13569.868592398963,3522.93873162865,8733.489207390236,3022.425644547556,8052.311542367401,5382.4288861919695,6532.347601023538,2570.3419830495613,5211.682272056124,2799.2614817506355,8137.823317231465,8593.913933453434,6356.430355363558,4193.063587516838,4961.921102331239,5204.0952905713275,6650.972007179915,7271.3749545920255,6294.006504286192,5777.4576102749,8051.2154165406155,6906.030994995116,6223.089866306357,12952.434428596158,6304.944197721701,7788.520291645445,7846.4347146270575,7079.878670578956,6173.603281362766,6010.275395983084,12563.06227442639,12589.485668866926,12711.617015662167,13158.065045250785,7882.74208485885,5839.009906680185,18131.7253334861,5200.180642859106,15254.285359190288,4603.529355260865,7056.648863705141,5386.409323553274,5783.532065348065,5313.84811646098,9350.701702751257,6599.57332677875,8699.817810235902,11602.024209277868,9657.31539042016,9009.663104730873,15210.359120497129,6405.03667624952,8280.279962784665,7815.260968195557,7935.242821622551,6201.927990800488,8111.357814255984,11942.215983331134,10840.708002864973,918.7476944304095,graveyard
